4687
98	5.85528650e+01	7.58909115e+01	5.68008993e+01	8.36967181e+01
99	9.27357687e+01	4.56850881e+01	8.54273904e+01	4.89389484e+01
100	6.62106284e+01	6.91154775e+01	5.91092346e+01	7.27992535e+01
101	3.07980914e+01	8.27606359e+01	3.86322689e+01	8.43810257e+01
102	1.25730488e+02	8.14404027e+01	1.23111849e+02	8.89996836e+01
103	4.62308035e+01	6.21523611e+01	5.25337166e+01	6.70791538e+01
104	1.18875218e+02	2.29087904e+01	1.13781293e+02	2.90774147e+01
105	1.40081700e+02	1.79393553e+01	1.33372801e+02	2.22971841e+01
106	7.88379817e+01	6.77710223e+01	7.67188867e+01	7.54852582e+01
107	7.17551159e+01	4.26859045e+01	7.97111119e+01	4.35238358e+01
108	5.61177783e+00	3.56551793e+01	5.17243153e+00	4.36431061e+01
109	1.44364318e+02	3.46027425e+01	1.36687002e+02	3.68519234e+01
110	8.18296918e+01	9.30739419e-01	8.90795200e+01	4.31304501e+00
111	1.30091982e+02	1.34674305e+00	1.36046824e+02	6.68901414e+00
112	5.11416893e+00	1.20599947e+01	1.15050374e+01	1.68721460e+01
113	6.50676819e+01	3.29080387e+00	5.71390533e+01	4.35703510e+00
114	1.44797243e+02	9.17064990e+01	1.40322592e+02	9.83380522e+01
115	2.82052487e+01	9.83571603e+00	2.11053719e+01	1.35224150e+01
116	-3.10211432e+00	3.56915951e+01	1.60155533e+00	4.21627226e+01
117	9.54690178e+01	6.23999911e+01	1.02283248e+02	6.65912040e+01
118	9.02366770e+01	6.04071855e+01	8.22570983e+01	6.09784324e+01
119	7.76888346e+01	9.05367173e+01	7.79334134e+01	9.85329777e+01
120	1.34406762e+02	2.68211211e+01	1.26597402e+02	2.85571777e+01
121	4.18531156e+01	4.02034168e+01	4.71691696e+01	4.61816749e+01
122	5.77301200e+00	6.58430724e+01	1.33259346e+01	6.84799949e+01
123	1.16563899e+02	1.17075754e+01	1.18907171e+02	1.93566982e+01
124	5.59764259e+00	1.61023226e+01	-1.41134322e+00	1.99590204e+01
125	3.79711294e+01	9.09271758e+01	3.99215034e+01	9.86857866e+01
126	1.20536546e+02	9.52863699e+01	1.18675094e+02	1.03066794e+02
127	1.43134988e+02	5.80803776e+01	1.46487314e+02	6.53441171e+01
128	1.36976306e+02	9.74819303e+01	1.29137696e+02	9.90807392e+01
129	7.81940781e+01	8.86065729e+00	7.50415492e+01	1.62133141e+01
130	4.63177208e+01	1.76768563e+01	3.84228611e+01	1.89696016e+01
131	7.25609215e+01	9.56239806e+01	7.79492846e+01	1.01537147e+02
132	9.36363203e+01	7.01867124e+01	8.96853083e+01	7.71429688e+01
133	1.29083360e+02	3.10014306e+01	1.21430115e+02	3.33312061e+01
134	8.24709986e+01	4.20451041e+01	9.00879264e+01	4.44910011e+01
135	4.80671036e+01	9.55172279e+01	4.94134062e+01	1.03403131e+02
136	2.88629043e+01	1.56552921e+01	2.11629432e+01	1.78256837e+01
137	2.31860746e+01	8.54561566e+01	2.53529611e+01	9.31571048e+01
138	1.52615593e+02	7.46197306e+01	1.60582123e+02	7.53507555e+01
139	1.10796044e+02	7.26616672e+00	1.14282239e+02	1.44666140e+01
140	1.03516022e+02	5.52974767e+00	9.97048164e+01	1.25635738e+01
141	4.54545875e+01	4.63776507e+01	4.04963849e+01	5.26558851e+01
142	7.40302942e+01	-2.88837468e+00	7.04903282e+01	4.28579013e+00
143	6.88720928e+01	9.08498218e+01	7.60365352e+01	9.44094236e+01
144	-5.24861353e+00	8.04398734e+01	-5.98779452e+00	8.84056509e+01
145	7.38147260e+00	2.86957297e+01	-5.87795621e-01	2.93962753e+01
146	1.42106721e+02	1.93280284e+01	1.50104584e+02	1.95129536e+01
147	-2.71026264e+00	6.60653238e+01	-5.86249845e-01	7.37782072e+01
148	6.37001088e+01	6.19090256e+01	5.77909473e+01	6.73017810e+01
149	1.16004011e+02	2.35907589e+01	1.11594203e+02	3.02656069e+01
150	1.33835748e+01	5.43379376e+01	5.41940206e+00	5.50942132e+01
151	7.65141102e+01	-7.85647518e-01	7.57940153e+01	7.18187803e+00
152	6.82057629e+01	9.16736580e+01	7.26740827e+01	9.83094789e+01
153	6.73676102e+01	3.62281968e+01	6.74355137e+01	4.42279086e+01
154	1.09258892e+02	6.46678493e+01	1.02171432e+02	6.83783632e+01
155	6.16930467e+01	-2.30822495e+00	6.66166445e+01	3.99718419e+00
156	-9.01807042e+00	2.45700411e+01	-6.52338692e+00	3.21711301e+01
157	1.50090193e+02	5.94092811e+01	1.44924313e+02	6.55177737e+01
158	6.08704628e+01	6.43996979e+01	5.61605157e+01	7.08662578e+01
159	4.74421556e+01	4.21158181e+01	4.53905575e+01	4.98482786e+01
160	1.38871461e+02	3.95667242e+01	1.34825009e+02	4.64678997e+01
161	1.54733356e+02	1.95059703e+01	1.54617374e+02	2.75051295e+01
162	5.17303185e+00	1.55151891e+01	-2.14423810e+00	1.87490042e+01
163	9.24905172e+01	3.02825914e+01	9.66738198e+01	3.71016807e+01
164	1.22629650e+02	2.46075206e+01	1.21545613e+02	3.25337343e+01
165	5.18329653e+01	9.36214905e+01	4.50427130e+01	9.78514400e+01
166	1.38670378e+01	3.96900183e+01	2.01342094e+01	4.46621969e+01
167	9.86620913e+01	1.99647296e+01	9.30684956e+01	2.56841428e+01
168	9.79505978e+00	1.87180132e+01	6.86362147e+00	2.61615789e+01
169	6.16721965e+01	2.29926420e+01	6.94798557e+01	2.47363331e+01
170	7.83250688e+01	3.28824790e+01	7.09047338e+01	3.58722329e+01
171	2.28314955e+01	2.80121630e+01	3.07775166e+01	2.89399280e+01
172	1.40620505e+02	7.69108532e+01	1.35683816e+02	8.32060180e+01
173	2.24462828e+01	3.77687206e+01	1.94348938e+01	4.51803019e+01
174	7.42095764e+01	4.62246921e+01	7.26044516e+01	5.40620114e+01
175	1.38856883e+01	4.27274291e+01	1.71073136e+01	5.00500741e+01
176	1.48073019e+02	4.47947813e+01	1.53191055e+02	5.09434155e+01
177	3.14908804e+01	7.51128824e+01	3.92408781e+01	7.70972049e+01
178	1.26618467e+02	-7.41411937e-01	1.23845980e+02	6.76280808e+00
179	8.13150477e+01	3.06061756e+01	8.91282188e+01	3.23250004e+01
180	1.43746066e+02	5.82154312e+01	1.51375584e+02	6.06217681e+01
181	3.04583389e+01	6.41095112e+01	3.22848728e+01	7.18982065e+01
182	5.67660111e+01	6.72235484e+01	5.44354756e+01	7.48765611e+01
183	1.65322120e+01	5.01793814e+01	1.04047223e+01	5.53227140e+01
184	1.18296432e+02	7.50331995e-02	1.24870605e+02	4.63356845e+00
185	1.17182174e+02	4.78386845e+01	1.24225205e+02	5.16328526e+01
186	4.02316527e+01	9.48829117e+01	4.23619553e+01	1.02594060e+02
187	1.38469773e+02	1.94739376e+01	1.44763404e+02	2.44125822e+01
188	1.52397745e+02	4.55024552e+01	1.46040361e+02	5.03587574e+01
189	5.31594134e+01	1.40906957e+01	4.67509463e+01	1.88793855e+01
190	7.26296861e+01	8.39856580e+01	7.16575721e+01	9.19263755e+01
191	6.95446929e+01	2.16951075e+01	6.37440002e+01	2.72043691e+01
192	4.12429603e+01	2.31480215e+01	4.91852257e+01	2.41074069e+01
193	9.85757503e+01	4.45697751e+01	9.41432025e+01	5.12295438e+01
194	6.77756323e+01	7.84532835e+01	7.47199058e+01	8.24253190e+01
195	1.47417647e+02	9.59903680e+01	1.40792878e+02	1.00475058e+02
196	1.18268694e+02	5.48888717e+01	1.16117609e+02	6.25942485e+01
197	1.32444438e+02	6.86334677e+01	1.29742927e+02	7.61635299e+01
198	1.54566731e+02	1.09944852e+01	1.56903231e+02	1.86456788e+01
199	3.49365182e+01	1.86601475e+01	3.52746130e+01	2.66530001e+01
200	6.28733520e+01	6.87466766e+01	5.65383757e+01	7.36321730e+01
201	4.13659126e+01	7.92372610e+01	4.72209231e+01	8.46887610e+01
202	1.04017791e+02	6.06834956e+00	9.61453753e+01	7.49139836e+00
203	1.39706236e+02	4.09364726e+01	1.43210827e+02	4.81279845e+01
204	7.06663112e+00	4.86974584e+01	7.08046305e+00	5.66974465e+01
205	1.31978777e+02	6.93516954e+00	1.32954541e+02	1.48754393e+01
206	2.20400039e+01	2.83760707e+01	2.24228942e+01	3.63669026e+01
207	8.00249564e+01	3.54110343e+01	8.73124370e+01	3.87114322e+01
208	8.21836624e+01	3.19968302e+01	7.62699907e+01	3.73846393e+01
209	5.96021423e+01	7.80270960e+01	6.72607600e+01	8.03391460e+01
210	-9.45033762e-01	2.72716142e+01	-8.43984335e+00	3.00694400e+01
211	7.79182757e+01	2.58294734e+01	8.39040995e+01	3.11370071e+01
212	1.09702506e+02	5.99148199e+01	1.02188304e+02	6.26601384e+01
213	1.53609542e+02	-2.77320632e+00	1.54448563e+02	5.18267468e+00
214	9.64959649e+00	7.10208642e+01	1.62042406e+01	7.56074360e+01
215	7.37206973e+01	1.09942006e+01	7.80301221e+01	1.77342939e+01
216	4.43745518e+01	7.66382512e+01	4.48443556e+01	8.46244446e+01
217	1.34916776e+02	6.86244236e+01	1.27775765e+02	7.22308008e+01
218	6.60769200e+00	1.03890552e+01	-1.12444957e+00	1.24418550e+01
219	7.08972994e+01	9.21654910e+01	7.82506307e+01	9.53164462e+01
220	9.58565263e+00	7.14154649e+01	1.71087850e+01	7.41362145e+01
221	1.36883689e+00	1.79593586e+01	8.80069612e+00	2.09203497e+01
222	7.99513720e+01	5.92257516e+01	8.23680748e+01	6.68519923e+01
223	1.26554186e+02	9.03684100e+01	1.18557383e+02	9.05945507e+01
224	1.34295599e+02	6.22575212e+01	1.35124434e+02	7.02144699e+01
225	9.06887322e+00	5.81179677e-01	8.61890130e+00	8.56851498e+00
226	1.61237589e+02	3.11282905e+01	1.53641182e+02	3.36371950e+01
227	1.30419998e+02	6.49115885e+01	1.33430564e+02	7.23235041e+01
228	1.59438863e+02	4.20150125e+01	1.52497110e+02	4.59914512e+01
229	1.22052506e+02	3.37835330e+01	1.16312072e+02	3.93555532e+01
230	9.51651477e+01	7.69322843e+01	1.00424894e+02	8.29601418e+01
231	3.44710505e+01	3.22626079e+01	4.19926491e+01	3.49875949e+01
232	9.80180963e+01	3.05959742e+01	9.04969427e+01	3.33221893e+01
233	5.76849461e+01	6.98871648e+01	4.99404609e+01	7.18928941e+01
234	8.25316387e+00	6.83685994e+01	2.75774122e+00	7.41824045e+01
235	-4.42783137e+00	3.28365299e+01	-9.30098241e+00	3.91810078e+01
236	2.69373327e+01	9.05191936e+01	2.00351938e+01	9.45640025e+01
237	9.85295932e+00	3.61822157e+01	7.40166348e+00	4.37974077e+01
238	5.10216825e+01	2.30161588e+01	5.88255312e+01	2.47768250e+01
239	7.20789308e+01	5.40659937e+01	7.51844525e+01	6.14386279e+01
240	1.02891931e+02	6.52963720e+01	9.54287206e+01	6.81774292e+01
241	1.53654225e+02	8.19189086e+01	1.46971235e+02	8.63163666e+01
242	1.52267465e+02	5.02364011e+00	1.44291755e+02	5.64657315e+00
243	2.96605410e+01	6.09829217e+01	3.67783382e+01	6.46349025e+01
244	1.22435579e+02	2.55785008e+01	1.28261332e+02	3.10612557e+01
245	8.83737534e+01	7.13488140e+01	8.11974100e+01	7.48843613e+01
246	8.37246812e+01	5.62249253e+01	7.57553399e+01	5.69246394e+01
247	1.11953942e+02	9.48700016e+01	1.04096012e+02	9.63709843e+01
248	1.48682164e+02	7.40029008e+01	1.56380486e+02	7.61790990e+01
249	3.04711331e+01	7.86694023e+01	2.56756556e+01	8.50727917e+01
250	1.18709467e+02	6.14677466e+01	1.17794504e+02	6.94152520e+01
251	2.35768966e+01	1.57115885e+01	3.15252993e+01	1.66187242e+01
252	9.17051100e+01	2.60274805e+01	9.93573613e+01	2.83605150e+01
253	3.06889496e+01	4.22432791e+01	3.71918024e+01	4.69029901e+01
254	1.43246811e+02	2.13175277e+01	1.44902542e+02	2.91443124e+01
255	1.06007219e+02	3.75146402e+01	1.01955409e+02	4.44126711e+01
256	1.49758948e+02	9.07564439e+01	1.43172603e+02	9.52973742e+01
257	-3.09803164e+00	2.46303316e+01	-1.01468544e+01	2.84137292e+01
258	9.37744446e+01	6.42425873e+01	9.54922875e+01	7.20559742e+01
259	6.81932448e+01	3.32318305e+01	7.61714159e+01	3.38224115e+01
260	8.23627041e+01	8.88366563e+01	8.93660390e+01	9.27036060e+01
261	1.30522627e+02	9.47267535e+01	1.35944897e+02	1.00608844e+02
262	8.43839149e+01	1.65338854e+01	8.98138128e+01	2.24089351e+01
263	1.20294862e+02	3.99030498e+01	1.19518802e+02	4.78653190e+01
264	1.58036420e+02	2.25320206e+01	1.50337305e+02	2.47054115e+01
265	1.08443324e+02	4.32029720e+01	1.16374383e+02	4.42509769e+01
266	1.43126493e+02	8.68638294e+00	1.45635666e+02	1.62827013e+01
267	5.09284554e+01	7.83296113e+01	5.89281429e+01	7.84003238e+01
268	1.30059114e+02	7.30809644e+01	1.37425491e+02	7.62012993e+01
269	1.25466803e+02	3.88609127e+01	1.31754999e+02	4.38064756e+01
270	2.55523314e+00	4.12083140e+01	3.90562563e+00	4.90935179e+01
271	3.00718811e+01	9.09137156e+01	3.79770579e+01	9.21417956e+01
272	3.80671782e+01	3.26977307e+01	4.59796850e+01	3.38776613e+01
273	1.23824290e+02	1.59072144e+01	1.19554255e+02	2.26723306e+01
274	1.49213803e+02	9.99085792e+00	1.55471995e+02	1.49743334e+01
275	2.70699011e+01	4.07814695e+01	2.24267376e+01	4.72961478e+01
276	1.24091485e+02	9.39985801e+01	1.22951142e+02	1.01916889e+02
277	1.08563727e+02	5.47685721e+01	1.10713319e+02	6.24743657e+01
278	-7.81288934e+00	2.41245951e+01	-1.48414638e-01	2.64171543e+01
279	1.51525735e+02	4.30312248e+01	1.59462337e+02	4.40363857e+01
280	2.59693758e+01	6.08194436e+01	3.39680590e+01	6.09645882e+01
281	3.12858238e+01	2.60056321e+01	3.68930986e+01	3.17116351e+01
282	7.11696509e+01	3.41467933e+01	7.90238886e+01	3.56669741e+01
283	3.41985265e+01	8.18398508e+01	3.53345567e+01	8.97587797e+01
284	2.58751605e+01	7.17818831e+01	3.22422959e+01	7.66253929e+01
285	1.15436950e+02	9.02462041e+01	1.17240536e+02	9.80402454e+01
286	1.25323177e+02	1.50220348e+01	1.19382605e+02	2.03801692e+01
287	1.26325281e+02	4.44822042e+01	1.33526928e+02	4.79659208e+01
288	1.16869935e+02	8.68196956e+01	1.15283302e+02	9.46607794e+01
289	-5.33425095e+00	9.17780719e+01	-1.88755846e+00	9.89975117e+01
290	1.47000969e+02	9.45724339e+01	1.54969493e+02	9.52813964e+01
291	7.73974690e+01	8.04227019e+01	8.53539889e+01	8.12556430e+01
292	5.46651159e+01	9.07713042e+01	5.23460145e+01	9.84277896e+01
293	1.21105498e+02	8.13434022e+01	1.26083980e+02	8.76055676e+01
294	3.99947899e+01	8.72290440e+01	3.68679206e+01	9.45926497e+01
295	2.16240626e+01	3.77544646e+01	2.03726377e+01	4.56559794e+01
296	5.47611490e+01	4.97374899e+01	5.76987111e+01	5.71786410e+01
297	1.50049070e+02	4.88195275e+01	1.58027594e+02	4.94053190e+01
298	1.23180145e+02	2.94591773e+01	1.30439008e+02	3.28220478e+01
299	4.09066005e+01	4.27760348e+01	4.37869093e+01	5.02395340e+01
300	1.27492747e+02	-2.24036552e+00	1.32727219e+02	3.80945304e+00
301	1.01294003e+02	5.68563493e+01	1.03845874e+02	6.44384302e+01
302	7.33902286e+01	5.94100195e+01	7.56061440e+01	6.70970032e+01
303	7.59444540e+01	4.46511658e+01	8.39348650e+01	4.50427432e+01
304	8.07526597e+00	7.10841163e+01	1.24196364e+01	7.78017384e+01
305	7.25340749e+01	8.44731855e+00	7.92708313e+01	1.27619579e+01
306	9.41553409e+01	7.42888430e+01	1.02053738e+02	7.55597950e+01
307	7.63445192e+01	6.51991864e+01	6.95190599e+01	6.93720877e+01
308	6.76656079e+01	5.85654760e+01	7.41910861e+01	6.31934490e+01
309	1.09856347e+02	9.15171452e+01	1.01999756e+02	9.30251153e+01
310	5.34481439e+01	3.82256206e+01	5.32692541e+01	4.62236203e+01
311	1.35575085e+02	5.69892315e+00	1.43574878e+02	5.75646994e+00
312	1.35326293e+02	5.34198360e+01	1.43315359e+02	5.38379452e+01
313	1.61188209e+01	2.47003457e+01	1.52052248e+01	3.26480084e+01
314	3.83570420e+01	7.57919375e+01	4.42074014e+01	8.12484285e+01
315	6.91480993e+01	1.95322598e+01	6.19150492e+01	2.29502983e+01
316	3.93316258e+01	9.46058317e+01	3.72906381e+01	1.02341100e+02
317	2.69930804e+00	8.68418406e+01	6.67037481e+00	9.37866680e+01
318	7.84305477e+01	5.96671778e+01	7.48881852e+01	6.68401596e+01
319	5.61762083e+01	7.71353765e+01	5.45876776e+01	8.49760760e+01
320	9.44534108e+01	3.16811742e+00	1.00283362e+02	8.64640825e+00
321	1.74412058e+01	6.68064924e+01	1.37168245e+01	7.38866749e+01
322	1.07878461e+02	8.30138365e+01	1.15341288e+02	8.58958855e+01
323	5.01585631e+01	8.04340075e+01	5.81060124e+01	8.13494583e+01
324	1.45144924e+02	1.72569769e+01	1.51008494e+02	2.26992693e+01
325	1.03966741e+02	9.92350528e+00	1.05553424e+02	1.77645792e+01
326	6.07708524e+00	4.15641696e+01	6.00765236e+00	4.95638683e+01
327	5.06905373e+01	6.48295341e+01	5.45039266e+01	7.18621767e+01
328	2.05750366e+01	8.48157562e+01	2.85572233e+01	8.53493255e+01
329	9.44444220e+01	2.57619182e+01	1.02349483e+02	2.69907430e+01
330	8.78448449e+01	1.83378010e+01	8.19506737e+01	2.37469364e+01
331	1.04986843e+02	8.21185679e+00	9.84402816e+01	1.28099578e+01
332	8.18317308e+00	7.74478105e+01	2.26507283e+00	8.28307548e+01
333	1.36441214e+02	7.50429570e+01	1.43850015e+02	7.80611798e+01
334	6.59183256e+01	2.93542036e+01	7.23425398e+01	3.41217472e+01
335	5.09956055e+01	6.57010592e+01	5.40099005e+01	7.31114591e+01
336	1.29859967e+02	5.05585869e+01	1.32819863e+02	5.79908826e+01
337	2.43828991e+00	5.92261568e+00	-2.79339721e-01	1.34468757e+01
338	1.40124102e+02	3.98876451e-01	1.33187969e+02	4.38511040e+00
339	6.83131518e+00	6.55139976e+01	1.21543928e+01	7.14860027e+01
340	7.69316483e+00	7.25335823e+01	1.51325587e+01	7.54755916e+01
341	5.53877052e+01	8.38423008e+00	4.77226359e+01	1.06748006e+01
342	8.52996011e+01	2.95923996e+01	8.36080468e+01	3.74115200e+01
343	1.10886225e+02	5.84124897e+01	1.15739791e+02	6.47719628e+01
344	1.06140672e+02	8.64710028e+01	1.12082604e+02	9.18276291e+01
345	8.98701122e+01	4.19670669e+00	8.71671827e+01	1.17262599e+01
346	-8.25434249e-01	5.15110146e+01	3.91115152e+00	5.79580880e+01
347	1.50417383e+02	8.57213685e+01	1.49633399e+02	9.36828614e+01
348	1.28158030e+02	9.27698205e+01	1.30106876e+02	1.00528815e+02
349	1.42284539e+01	4.72341579e+01	2.21873548e+01	4.80440325e+01
350	3.79181779e+01	5.78312316e+01	4.31842436e+01	6.38535693e+01
351	7.97050719e+01	3.00794084e+00	7.41472387e+01	8.76211239e+00
352	-2.37571269e+00	5.23438992e+01	5.31115856e+00	5.45602047e+01
353	2.29553726e+01	9.01714673e+01	2.09219160e+01	9.79087184e+01
354	6.15850739e+01	4.54828491e+00	6.42450203e+01	1.20931299e+01
355	4.54975698e+01	3.27275310e+01	5.30176621e+01	3.54566723e+01
356	1.28702073e+02	3.74669105e+01	1.24711459e+02	4.44005247e+01
357	9.60442847e+01	5.31706158e+01	1.03581937e+02	5.58508755e+01
358	-5.04099443e+00	5.72690352e+01	-2.46874842e+00	6.48442283e+01
359	1.12521031e+02	1.73838692e+01	1.09867474e+02	2.49309639e+01
360	4.48217720e+01	4.67344311e+01	5.09353781e+01	5.18942587e+01
361	9.75654856e+01	3.35647949e+01	9.41591135e+01	4.08033464e+01
362	6.53423876e+01	1.54313100e+01	7.32184355e+01	1.68341179e+01
363	4.57022262e+01	7.74990408e+00	4.59224867e+01	1.57468713e+01
364	8.09668556e+01	4.14507252e+01	8.87252645e+01	4.34019022e+01
365	4.53019240e+01	4.27516518e+01	4.15350579e+01	4.98093228e+01
